syntaxon,total_nr_of_observations,total_nr_of_releves,total_nr_of_species,mean_nr_of_species,stdev_nr_of_species,mean_nr_of_species_vasc,stdev_nr_of_species_vasc,mean_area,stdev_area,mean_cover_total,stdev_cover_total,mean_cover_trees,stdev_cover_trees,mean_cover_shrubs,stdev_cover_shrubs,mean_cover_herbs,stdev_cover_herbs,mean_cover_mosses,stdev_cover_mosses,mean_height_herbs,stdev_height_herbs,mean_ell_nitrogen,stdev_ell_nitrogen,perc5_ell_nitrogen,perc25_ell_nitrogen,perc50_ell_nitrogen,perc75_ell_nitrogen,perc95_ell_nitrogen,mean_ell_ph,stdev_ell_ph,perc5_ell_ph,perc25_ell_ph,perc50_ell_ph,perc75_ell_ph,perc95_ell_ph,mean_ell_light,stdev_ell_light,perc5_ell_light,perc25_ell_light,perc50_ell_light,perc75_ell_light,perc95_ell_light,mean_ell_temperature,stdev_ell_temperature,perc5_ell_temperature,perc25_ell_temperature,perc50_ell_temperature,perc75_ell_temperature,perc95_ell_temperature,mean_ell_moisture,stdev_ell_moisture,perc5_ell_moisture,perc25_ell_moisture,perc50_ell_moisture,perc75_ell_moisture,perc95_ell_moisture,mean_ell_salt,stdev_ell_salt,perc5_ell_salt,perc25_ell_salt,perc50_ell_salt,perc75_ell_salt,perc95_ell_salt,mean_ell_mowing,stdev_ell_mowing,perc5_ell_mowing,perc25_ell_mowing,perc50_ell_mowing,perc75_ell_mowing,perc95_ell_mowing,mean_ww_c_n,stdev_ww_c_n,perc5_ww_c_n,perc25_ww_c_n,perc50_ww_c_n,perc75_ww_c_n,perc95_ww_c_n,mean_ww_ca,stdev_ww_ca,perc5_ww_ca,perc25_ww_ca,perc50_ww_ca,perc75_ww_ca,perc95_ww_ca,mean_ww_cl,stdev_ww_cl,perc5_ww_cl,perc25_ww_cl,perc50_ww_cl,perc75_ww_cl,perc95_ww_cl,mean_ww_ghg,stdev_ww_ghg,perc5_ww_ghg,perc25_ww_ghg,perc50_ww_ghg,perc75_ww_ghg,perc95_ww_ghg,mean_ww_glg,stdev_ww_glg,perc5_ww_glg,perc25_ww_glg,perc50_ww_glg,perc75_ww_glg,perc95_ww_glg,mean_ww_gvg,stdev_ww_gvg,perc5_ww_gvg,perc25_ww_gvg,perc50_ww_gvg,perc75_ww_gvg,perc95_ww_gvg,mean_ww_k,stdev_ww_k,perc5_ww_k,perc25_ww_k,perc50_ww_k,perc75_ww_k,perc95_ww_k,mean_ww_mg,stdev_ww_mg,perc5_ww_mg,perc25_ww_mg,perc50_ww_mg,perc75_ww_mg,perc95_ww_mg,mean_ww_nh4,stdev_ww_nh4,perc5_ww_nh4,perc25_ww_nh4,perc50_ww_nh4,perc75_ww_nh4,perc95_ww_nh4,mean_ww_no3,stdev_ww_no3,perc5_ww_no3,perc25_ww_no3,perc50_ww_no3,perc75_ww_no3,perc95_ww_no3,mean_ww_ntot,stdev_ww_ntot,perc5_ww_ntot,perc25_ww_ntot,perc50_ww_ntot,perc75_ww_ntot,perc95_ww_ntot,mean_ww_ph_h2o,stdev_ww_ph_h2o,perc5_ww_ph_h2o,perc25_ww_ph_h2o,perc50_ww_ph_h2o,perc75_ww_ph_h2o,perc95_ww_ph_h2o,mean_ww_po4,stdev_ww_po4,perc5_ww_po4,perc25_ww_po4,perc50_ww_po4,perc75_ww_po4,perc95_ww_po4,mean_ww_ptot,stdev_ww_ptot,perc5_ww_ptot,perc25_ww_ptot,perc50_ww_ptot,perc75_ww_ptot,perc95_ww_ptot,mean_ww_vocht,stdev_ww_vocht,perc5_ww_vocht,perc25_ww_vocht,perc50_ww_vocht,perc75_ww_vocht,perc95_ww_vocht,mean_div_shannon_all,stdev_div_shannon_all,perc5_div_shannon_all,perc25_div_shannon_all,perc50_div_shannon_all,perc75_div_shannon_all,perc95_div_shannon_all,mean_div_eveness_all,stdev_div_eveness_all,perc5_div_eveness_all,perc25_div_eveness_all,perc50_div_eveness_all,perc75_div_eveness_all,perc95_div_eveness_all,mean_div_simpson_all,stdev_div_simpson_all,perc5_div_simpson_all,perc25_div_simpson_all,perc50_div_simpson_all,perc75_div_simpson_all,perc95_div_simpson_all,mean_div_shannon_vasc,stdev_div_shannon_vasc,perc5_div_shannon_vasc,perc25_div_shannon_vasc,perc50_div_shannon_vasc,perc75_div_shannon_vasc,perc95_div_shannon_vasc,mean_div_eveness_vasc,stdev_div_eveness_vasc,perc5_div_eveness_vasc,perc25_div_eveness_vasc,perc50_div_eveness_vasc,perc75_div_eveness_vasc,perc95_div_eveness_vasc,mean_div_simpson_vasc,stdev_div_simpson_vasc,perc5_div_simpson_vasc,perc25_div_simpson_vasc,perc50_div_simpson_vasc,perc75_div_simpson_vasc,perc95_div_simpson_vasc,mean_phylogenetic_distance,stdev_phylogenetic_distance,perc5_phylogenetic_distance,perc25_phylogenetic_distance,perc50_phylogenetic_distance,perc75_phylogenetic_distance,perc95_phylogenetic_distance
r14BB01,4166,267,,,,,,,,,,,,,,,,,,,,3.4607118807118793,0.7297980330417008,2.17,3.0,3.53,4.0,4.57,4.468010713416126,0.7943882565225724,3.17,3.94,4.5,5.0,5.8,7.175683073229416,0.26248740055815856,6.78,7.0,7.17,7.33,7.62,5.132452221394811,0.4352227092705894,4.4,4.85,5.14,5.45,5.8,4.34684811664641,0.5617650149074591,3.36,4.05,4.37,4.67,5.16,0.43781385281384705,0.2047152364226644,0.12,0.3,0.42,0.56,0.8,5.5704380445304835,0.5961903715537872,4.53,5.2,5.62,6.0,6.47,13.288614978396573,1.540335464552129,11.35,12.22,13.0,14.07,16.24,747.132256361019,356.57216706737233,177.18,500.2,736.41,956.9,1361.9,87.8045799327893,53.82334668297093,12.9,49.58,85.39,116.38,173.87,61.843300528084406,13.978811034044547,42.45,52.55,59.83,68.8,88.44,124.92218194911209,16.866722567371713,102.35,113.69,122.4,133.47,156.17,52.46018722995686,5.5369862098037155,44.1,49.3,52.6,55.67,61.01,62.30678828612575,22.999552457747143,22.03,46.5,63.37,77.99,99.49,56.86481277004349,22.858105097578303,19.68,42.8,56.8,69.59,95.39,4.469949591934713,0.6783420472952671,3.46,4.07,4.43,4.8,5.59,2.5129836773883785,1.232859574294823,0.81,1.73,2.35,3.1,4.73,1421.8555712914074,497.5319072087544,645.93,1091.61,1404.24,1702.41,2249.13,5.9156481036965785,0.35416369821994637,5.24,5.72,5.97,6.15,6.41,1.6075468074892043,4.113618948875364,1.09,1.35,1.52,1.7,1.95,194.96672587613958,55.931287981861104,105.16,158.32,193.35,227.61,287.65,16.337412385981718,4.8658476183510055,7.4,13.69,16.76,19.42,23.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r28AA02,2550,122,,,,,,,,,,,,,,,,,,,,4.785952941176471,0.6549436240827484,3.81,4.31,4.73,5.25,5.88,6.869269729093042,0.42355277586658757,6.14,6.64,6.9,7.15,7.5,7.622078431372546,0.2550902833744347,7.25,7.43,7.61,7.8,8.05,5.55432888540032,0.2707375184977256,5.1,5.38,5.56,5.73,6.0,6.515676735974887,0.605931631027121,5.46,6.12,6.53,6.89,7.48,1.631788235294122,1.009498156365195,0.5,0.85,1.38,2.17,3.78,5.57496387590311,0.953072830703139,4.07,4.87,5.56,6.25,7.14,11.892180392156867,0.9415341417111147,10.31,11.26,11.94,12.51,13.34,2036.1265725490216,525.4598522503866,1289.11,1696.34,1986.94,2323.36,2973.06,1022.2857254901965,380.72005628118393,510.6,728.89,956.89,1261.62,1759.39,17.667984313725555,11.263761232975407,-1.12,10.37,17.49,24.53,35.69,74.8160156862743,12.025991882281291,54.95,67.31,74.77,82.26,93.35,24.94372549019607,10.033886116122256,8.21,18.54,24.41,31.76,41.86,161.42440000000016,36.403488818109096,104.18,137.0,159.54,185.64,223.3,214.11566274509806,49.3513958077034,137.95,181.17,210.53,246.61,300.12,4.973835294117633,0.7686219629255857,3.84,4.43,4.9,5.47,6.33,6.099639215686286,1.863499182497271,3.56,4.71,5.81,7.32,9.42,2384.9040705882285,734.932931792151,1341.98,1876.44,2297.15,2765.85,3686.52,6.926219607843163,0.35341202805835054,6.44,6.68,6.87,7.16,7.62,1.4628078431372453,0.383716754116191,0.9,1.2,1.43,1.7,2.13,329.92271372549123,76.57531971323868,212.09,279.19,326.76,372.89,459.39,27.126847058823508,3.9096547087070137,20.22,24.74,27.16,29.6,33.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r42AA01,2825,215,,,,,,,,,,,,,,,,,,,,5.252176386913246,0.7534798551215579,4.05,4.76,5.25,5.74,6.47,5.379652112176084,0.725247918653204,4.17,4.88,5.38,5.89,6.6,6.124164305949001,0.4403268759752333,5.41,5.82,6.11,6.44,6.86,4.987149964463406,0.3850347932454862,4.31,4.73,5.0,5.29,5.56,7.83291533829263,0.5210208604999483,6.93,7.52,7.85,8.15,8.67,0.21211627082594844,0.09799309430119447,0.09,0.14,0.2,0.25,0.4,3.4818831667947663,0.6188855162921598,2.67,3.0,3.38,3.8,4.62,18.178470796460207,1.4144685976538778,15.92,17.26,18.19,19.02,20.51,2017.0580460177002,717.2810257269466,916.55,1509.7,1986.12,2449.63,3302.88,199.8684247787606,75.38179586327044,87.06,150.56,193.49,238.24,329.51,25.321670796460236,16.32759578044182,-1.31,14.55,24.63,35.96,53.37,86.2338017699117,21.942205105093215,50.68,71.56,85.33,100.75,123.54,29.288782300884925,11.353304081255668,11.82,21.66,28.69,35.94,50.53,120.29838938053106,29.549694364181274,73.95,99.84,119.64,139.0,172.39,275.4849699115041,78.60918152913503,143.62,222.42,273.34,324.99,405.85,10.84475752212389,1.0050687924155604,8.93,10.4,11.03,11.52,12.13,13.822169911504467,3.8173468986432666,7.6,11.11,13.83,16.43,20.18,4865.710223008846,890.0409058218402,3425.71,4287.33,4840.37,5408.18,6391.52,5.183479646017697,0.3369818645258876,4.62,4.97,5.18,5.4,5.75,0.5786053097345115,3.105567054082947,0.25,0.29,0.33,0.42,0.78,721.0480424778772,105.45413404649214,535.53,653.36,724.87,789.22,890.86,30.856049557522162,5.982265262284877,20.96,26.94,30.98,34.85,40.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r30AA02,866,93,,,,,,,,,,,,,,,,,,,,7.045946882217092,0.6416196969511487,5.88,6.67,7.17,7.5,8.0,6.94056532663315,0.4403300007398166,6.07,6.75,7.0,7.22,7.54,7.679515570934264,0.3005937924734618,7.25,7.48,7.67,7.85,8.25,5.81927485380118,0.20764834874395127,5.42,5.69,5.83,6.0,6.17,8.23197674418604,0.7052234014628236,7.0,7.71,8.17,8.75,9.4,1.0439907727796995,0.6736080885002377,0.25,0.55,0.9,1.33,2.4,4.700400801603203,0.9235391105181598,3.0,4.12,4.75,5.33,6.08,13.061766743648969,0.6515416048975616,11.98,12.65,13.0,13.46,14.07,3478.944699769055,798.8733341564828,2443.36,2912.8,3328.21,3946.52,5026.95,844.6495381062357,204.19390876038486,559.08,714.72,820.44,947.04,1201.14,-3.3842494226327835,9.732235368508235,-19.32,-11.23,-2.24,3.74,11.02,43.87560046189372,13.261358038232682,20.87,33.09,45.38,53.49,63.65,13.922424942263284,9.983669767076554,-1.55,6.04,14.94,21.19,29.52,251.76023094688253,29.13742468092767,206.17,231.69,250.81,271.06,298.88,316.2297806004619,71.95680959562127,219.14,263.83,302.01,363.55,437.27,6.742263279445713,1.104963065632248,5.17,5.91,6.58,7.49,8.8,15.191801385681286,3.4605130161128295,9.49,12.92,15.04,17.52,21.07,6388.159757505764,1712.3720464125659,4113.46,5085.48,5975.48,7537.43,9526.75,6.876431870669747,0.26826461911045507,6.46,6.71,6.88,7.04,7.3,3.25012702078522,30.618687984790643,0.7,0.96,1.17,1.43,2.13,770.9490877598146,148.19024086848535,566.49,657.51,750.67,873.76,1037.3,39.155519630484996,5.8362698090695435,31.05,34.7,37.86,43.42,49.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r14CA02,986,141,,,,,,,,,,,,,,,,,,,,3.338028455284556,0.6053376864506722,2.47,2.9,3.3,3.71,4.42,6.205859613428274,0.4477351716739133,5.4,5.92,6.24,6.5,6.83,7.733083164300182,0.2729521337580099,7.29,7.55,7.73,7.93,8.13,5.758984771573594,0.2212924306649871,5.38,5.62,5.78,5.9,6.08,3.398944162436551,0.3703129447983316,2.83,3.17,3.38,3.61,4.04,0.30809137055837593,0.1991194110948787,0.09,0.17,0.27,0.4,0.67,5.277764182424923,0.7324662394940301,4.0,4.8,5.25,5.73,6.57,10.37296146044625,0.6719314237861586,9.52,9.93,10.26,10.68,11.71,286.86359026369155,158.69011567732264,94.84,170.65,255.95,381.95,554.99,97.66839756592283,66.74956612106979,27.57,48.54,83.55,128.85,211.99,87.68361054766724,10.439916665675934,69.51,80.69,88.66,95.17,102.39,140.92446247464483,8.99595105931406,124.89,135.11,141.73,147.45,154.34,65.66279918864095,3.3300148130924545,60.53,63.88,65.79,67.76,70.3,29.78519269776873,14.459773711732513,12.05,19.09,27.05,38.52,54.92,28.441217038539513,12.384115969105801,13.54,20.18,26.65,34.65,48.56,3.222454361054771,0.36252195911141605,2.77,3.0,3.16,3.36,3.87,2.7283367139959482,0.9905718184954166,1.63,2.03,2.48,3.17,4.4,582.0683975659217,207.85618385411993,342.03,423.92,536.81,702.74,927.93,6.766004056795131,0.15611425051144873,6.46,6.68,6.78,6.86,6.99,2.144016227180527,0.23966020515609512,1.76,1.99,2.15,2.29,2.52,97.86152129817454,31.720180801808898,60.82,72.99,91.87,117.05,152.11,7.774077079107509,2.664959043587343,3.86,5.74,7.53,9.52,12.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r19AA01,5806,222,,,,,,,,,,,,,,,,,,,,2.6661583577712538,0.5505121342045287,2.0,2.25,2.58,3.0,3.69,2.8910435839555517,0.5667916652656659,2.11,2.44,2.81,3.24,3.92,6.989523645150155,0.3188131915366715,6.46,6.81,7.0,7.2,7.44,4.8631897602601315,0.4853805254883548,4.0,4.54,4.88,5.25,5.57,5.149146584526123,0.782945049083654,4.0,4.58,5.14,5.67,6.5,0.29551802193975013,0.210494237720786,0.0,0.11,0.3,0.44,0.67,4.32520126006303,0.6617926009852005,3.27,3.83,4.31,4.8,5.44,20.08684464347234,2.3719251246064443,16.19,18.32,20.12,21.82,23.91,330.51008956252315,295.64307026634873,38.74,104.43,239.31,468.03,936.36,41.63533413709963,43.46587031819783,10.11,11.34,17.45,62.61,125.82,77.06170341026537,19.063288357808712,43.33,64.36,78.82,90.68,106.46,153.62019807096058,25.04120109201902,109.8,136.65,155.67,171.65,191.76,47.073749569410914,9.291532897272692,30.21,41.82,48.0,53.57,60.79,35.25850671718921,16.885213390285845,15.58,21.84,31.01,45.6,67.69,37.60232001377866,26.126285526124786,10.59,18.6,29.91,49.02,90.41,6.889640027557684,1.0623288091430914,5.15,6.16,6.89,7.6,8.64,1.2707492249397163,1.1027132198386618,0.23,0.48,0.98,1.66,3.44,1568.8833069238751,562.214459272165,848.9,1168.32,1444.9,1889.23,2637.55,4.638549776093724,0.4062697122305646,4.01,4.34,4.61,4.93,5.33,0.6496899758870147,0.2208033597065462,0.34,0.49,0.62,0.78,1.05,226.56834998277625,56.25227300860514,147.94,186.18,218.51,261.22,330.1,12.276436445056826,5.314146349546368,4.99,8.3,11.4,15.66,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r44AA02,621,36,,,,,,,,,,,,,,,,,,,,2.965426731078909,0.7725385428489776,1.88,2.33,2.9,3.47,4.23,2.974019448946513,0.7273604415552201,2.08,2.44,2.9,3.26,4.57,6.315169082125596,0.5478067927657386,5.45,5.9,6.35,6.74,7.17,4.54690355329949,0.6897205514486203,3.43,4.04,4.5,5.1,5.62,4.890655737704919,0.6138846179099315,3.71,4.5,4.93,5.31,5.83,0.15996569468267577,0.1872020185138681,0.0,0.0,0.11,0.28,0.5,3.9682112068965534,0.9057003568654102,2.33,3.36,4.0,4.5,5.56,23.11016103059581,2.284162931169828,19.11,21.99,23.39,24.85,26.28,126.98573268921106,135.32783559185765,14.85,34.78,71.19,188.57,398.86,25.4661191626409,22.18307231150425,11.21,12.34,14.55,29.25,74.83,103.32344605475053,14.41309053551432,76.76,93.96,104.77,113.88,124.66,187.2859581320452,19.21809316553912,152.55,175.33,188.68,202.49,215.18,61.241819645732676,7.182251702845552,48.14,56.88,61.9,66.19,70.92,26.103462157809982,10.987342040498813,14.13,18.52,23.48,30.64,47.75,22.63418679549114,13.765752125658635,8.81,12.51,18.38,28.86,48.15,8.478631239935588,1.058139479034639,6.28,7.93,8.75,9.22,9.78,2.153993558776168,1.753227663452211,0.31,0.9,1.77,2.83,5.77,1340.3202898550737,350.20945693376416,774.58,1117.76,1288.58,1562.73,1889.56,4.1586151368760085,0.41463215177378976,3.65,3.86,4.09,4.33,4.88,0.4363768115942034,0.1670958138077926,0.26,0.32,0.39,0.5,0.76,307.6442190016103,97.37950166828227,155.48,234.9,295.04,382.0,473.99,6.581545893719813,3.2155191104493683,2.73,4.26,5.89,8.06,12.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r01AA01,11506,88,,,,,,,,,,,,,,,,,,,,6.589323387450681,0.47251436740936437,5.78,6.29,6.62,6.9,7.33,6.803587398373825,0.4945197265176631,6.0,6.44,6.83,7.2,7.5,7.239035880340311,0.25139814395743293,6.83,7.09,7.24,7.38,7.67,6.041172407606703,0.28994375693928437,5.6,5.86,6.0,6.22,6.55,10.436237623762413,0.5489671793870061,9.55,10.09,10.45,10.82,11.29,0.4242503728397174,0.2321190046922478,0.18,0.28,0.38,0.5,0.83,5.046218905472611,0.687089721795088,3.8,4.62,5.0,5.5,6.22,13.257604727967966,0.33660258834003354,12.79,13.05,13.21,13.41,13.89,6297.371877897342,597.8893527979085,5279.14,5963.97,6338.92,6693.61,7172.14,646.6556801390713,72.54853778146601,537.84,603.47,645.09,684.89,763.78,-18.670627553237885,3.910907245925054,-23.71,-21.02,-19.12,-16.95,-12.27,17.82593603337395,5.723610965982162,10.34,14.3,17.16,20.4,27.23,2.0657257083260894,3.990301084574094,-2.96,-0.27,1.64,3.7,8.63,326.88491559520673,21.637460039194576,289.68,315.59,329.62,341.16,357.56,508.2044776638289,54.49225602286886,421.45,474.67,508.14,542.26,596.26,8.70312271858163,0.6333528644627066,7.77,8.29,8.65,9.07,9.77,21.982251868590115,4.113574503824185,16.18,19.18,21.51,24.32,29.63,12143.9066539196,1096.4829640429987,10326.38,11533.27,12180.32,12837.89,13862.33,6.395502737464323,0.10116432053864097,6.23,6.34,6.4,6.45,6.55,162.70705611535814,98.5563478655634,22.33,105.26,146.28,204.5,332.42,1146.23648183557,88.04158424914513,1003.12,1095.38,1150.42,1202.76,1282.67,56.85152616026431,3.255994389000838,51.48,55.05,57.03,58.97,61.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r40AB01,2369,165,,,,,,,,,,,,,,,,,,,,6.783706056755586,0.4901153699046462,5.86,6.47,6.82,7.14,7.5,6.914457939721125,0.4169934598730081,6.11,6.75,7.0,7.17,7.4,6.491229855810021,0.4452111760406303,5.64,6.25,6.54,6.79,7.11,5.432225544639039,0.18571922250549158,5.1,5.33,5.44,5.55,5.73,5.647079608343981,0.47356476548253706,5.0,5.33,5.57,5.88,6.5,0.11463847780126903,0.11229456864588688,0.0,0.04,0.09,0.16,0.33,4.695293609671831,0.7915842699631644,3.38,4.2,4.74,5.25,5.91,15.547387083157401,1.4045484104329735,13.37,14.6,15.41,16.44,17.99,1007.2805529759391,372.6055745427312,481.0,742.88,947.83,1233.73,1695.02,101.05790628957375,65.94735508705507,24.16,53.38,83.05,131.18,222.31,53.75511186154499,10.3692997410234,36.41,46.89,54.1,60.5,70.92,114.88218235542402,12.55016966913309,93.66,106.61,115.29,123.01,136.21,76.34345293372742,10.068532399680294,56.65,70.16,78.01,83.59,90.3,107.27048965808368,23.124245572962995,69.55,90.73,106.94,123.63,145.57,102.26208104685513,27.899867100576234,66.27,84.66,96.42,113.43,159.63,6.784858590122424,0.9085366396066121,5.36,6.17,6.7,7.32,8.4,18.9707471506965,3.512494707512185,12.93,16.65,19.19,21.44,24.51,2465.369717180239,513.8046504456228,1849.12,2133.45,2366.76,2675.27,3462.36,5.932819755170956,0.29952471428635535,5.36,5.76,5.98,6.13,6.36,0.8988940481215689,0.310775458435982,0.43,0.68,0.89,1.09,1.47,399.9938539468135,54.54631967189165,322.85,368.41,396.07,425.77,502.93,22.848902490502233,3.1862977895056726,17.68,20.99,22.68,24.64,28.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r14BC01,1732,69,,,,,,,,,,,,,,,,,,,,3.2620207852194034,0.7963036456677645,2.06,2.6,3.24,3.79,4.67,5.323551564310543,0.721385274535589,4.22,4.78,5.25,5.85,6.6,7.396304849884534,0.2569158333068058,6.97,7.22,7.4,7.57,7.81,5.627750724637674,0.36621564314224203,5.0,5.4,5.68,5.89,6.14,3.843117782909923,0.40320652131291845,3.21,3.55,3.85,4.12,4.47,0.29491916859122486,0.14992316870578143,0.07,0.18,0.29,0.4,0.53,5.659262913522931,0.592946038999763,4.67,5.23,5.64,6.07,6.62,11.369838337182427,0.8311122360565218,10.13,10.78,11.31,11.89,12.85,691.0175981524246,240.68894335933265,363.91,523.76,647.41,816.8,1134.84,64.46411085450347,40.57421639969903,14.09,37.92,58.86,82.76,135.58,64.56094688221715,8.477421133830708,50.75,58.23,65.34,70.77,77.28,123.58840646651255,8.95740974710379,108.24,117.29,124.55,130.08,137.68,57.65592378752885,4.324954806391914,50.48,54.59,57.61,60.89,64.47,60.12064665127019,18.72637749006861,34.1,46.1,57.75,71.46,92.79,52.35060046189373,14.891135554926501,32.2,41.6,50.25,60.08,77.25,3.8551385681293273,0.4010609966852328,3.25,3.59,3.82,4.11,4.51,2.861027713625871,1.2231367435647926,1.53,1.98,2.57,3.44,5.16,1167.7225173210154,294.00423015470267,759.14,957.27,1126.42,1335.29,1696.05,6.38863741339494,0.22210309110997842,6.03,6.22,6.38,6.57,6.77,1.9992840646651335,0.2623344218139647,1.57,1.82,1.99,2.19,2.42,173.46280600461887,40.95207508385478,120.21,143.3,166.61,199.8,242.44,15.146570438799069,2.933287397897492,10.58,13.09,14.98,17.17,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r36AA04,142,37,,,,,,,,,,,,,,,,,,,,4.512,0.9903437786950547,3.0,3.82,4.5,5.07,6.22,4.073982300884955,0.7910142920998399,2.75,3.56,4.0,4.5,5.25,6.155955882352944,0.5098202951509002,5.22,5.8,6.08,6.57,7.0,5.165961538461535,0.4987513625020318,4.25,4.73,5.23,5.57,5.8,5.6206249999999995,0.5008622587420044,4.71,5.33,5.67,5.91,6.33,0.08724637681159422,0.19923683422013336,0.0,0.0,0.0,0.09,0.5,4.586153846153847,1.2201210855939042,2.5,3.5,4.29,5.57,6.5,21.253802816901423,2.3320609069651,17.33,19.34,21.64,22.87,24.45,257.83338028169004,229.59459374274832,45.49,77.86,168.29,352.64,718.02,38.291408450704225,37.83506661315532,14.1,15.93,19.01,46.5,102.35,86.00605633802827,13.818236519319973,60.72,76.25,86.55,96.68,105.36,165.95338028169024,19.70241509066037,130.66,152.06,169.11,180.5,193.32,67.69098591549292,7.394017215104816,56.26,62.29,67.08,72.6,80.31,43.37563380281693,17.424715466983564,24.23,29.39,37.59,52.37,76.84,36.98535211267606,18.783471070049778,17.05,21.67,29.73,47.5,76.05,9.619154929577462,1.4566435917758378,6.86,8.79,9.73,10.79,11.38,5.45845070422535,3.017056511576938,1.79,2.82,4.69,7.49,10.03,1876.7097183098597,327.9516622917479,1489.62,1686.11,1839.74,2013.93,2505.95,4.446197183098593,0.47450008147102424,3.82,4.13,4.34,4.79,5.26,0.48352112676056364,0.25188360038956337,0.22,0.29,0.38,0.67,0.96,377.7801408450704,55.513828615812436,289.42,342.48,367.95,412.34,457.16,11.314507042253526,3.746532589893421,6.2,8.22,11.01,13.66,19.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r07AA02,707,83,,,,,,,,,,,,,,,,,,,,5.54587142857142,0.9011325956250602,3.88,4.96,5.67,6.23,6.8,5.506995447647954,1.001969873900338,3.25,5.0,5.64,6.27,6.83,5.440144717800287,0.852133090513577,4.0,4.84,5.38,6.06,6.87,4.7699202551834095,0.5566914911225891,3.7,4.45,4.83,5.17,5.55,7.200977011494248,0.7157243895315988,6.0,6.71,7.17,7.7,8.4,0.1316720257234728,0.14319539577717108,0.0,0.04,0.11,0.18,0.38,4.734611872146118,0.8535901672100514,3.31,4.23,4.67,5.2,6.17,17.8204519774011,2.0073566167168413,14.79,16.37,17.7,19.1,21.3,1712.8476379066483,974.6688634519313,420.75,929.76,1524.92,2423.83,3495.38,160.193055162659,106.69705314681077,37.68,81.96,130.21,210.99,365.2,42.737779349363535,23.22753945183765,3.26,22.72,44.43,60.54,77.8,103.44718528995747,30.61527155180175,53.4,77.57,105.36,126.29,153.71,49.54063649222072,17.917612814166546,16.67,36.94,51.95,62.75,75.96,117.659872701556,43.86066734733442,54.72,84.03,110.14,145.23,194.99,183.1641384180788,83.85903469492055,78.91,116.65,164.73,232.93,345.21,9.20708628005658,1.0746620124156054,7.5,8.4,9.27,9.93,11.06,18.313705799151347,6.428597781427103,6.38,13.99,18.66,22.92,28.39,4145.2101129943585,1286.5257305931489,2561.81,3145.67,3948.09,4911.89,6440.34,5.323432203389829,0.49796898195122596,4.38,5.05,5.33,5.67,6.09,0.41420084865629386,0.14433098590709761,0.23,0.31,0.38,0.5,0.66,595.0584463276839,107.846619834527,460.73,515.02,570.72,645.96,799.89,28.596393210749643,8.641423944185957,13.79,22.42,28.32,35.09,41.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
